PF00582	Universal stress protein family
PF14111	Domain of unknown function (DUF4283)
PF08583	Cytochrome c oxidase biogenesis protein Cmc1 like
PF10615	Protein of unknown function (DUF2470)
PF13883	Pyridoxamine 5'-phosphate oxidase
PF00679	Elongation factor G C-terminus
PF00009	Elongation factor Tu GTP binding domain
PF06421	GTP-binding protein LepA C-terminus
PF13181	Tetratricopeptide repeat
PF07719	Tetratricopeptide repeat
PF03151	Triose-phosphate Transporter family
PF00141	Peroxidase
PF05153	Myo-inositol oxygenase
PF00149	Calcineurin-like phosphoesterase
PF14008	Iron/zinc purple acid phosphatase-like protein C
PF17808	Fn3-like domain from Purple Acid Phosphatase
PF02880	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III
PF00408	Phosphoglucomutase/phosphomannomutase, C-terminal domain
PF01423	LSM domain
PF03405	Fatty acid desaturase
PF03106	WRKY DNA -binding domain
PF01503	Phosphoribosyl-ATP pyrophosphohydrolase
PF01502	Phosphoribosyl-AMP cyclohydrolase
PF00067	Cytochrome P450
PF02887	Pyruvate kinase, alpha/beta domain
PF00224	Pyruvate kinase, barrel domain
PF09478	Carbohydrate binding domain CBM49
PF00759	Glycosyl hydrolase family 9
PF08574	Transcription factor Iwr1
PF00168	C2 domain
PF09279	Phosphoinositide-specific phospholipase C, efhand-like
PF00388	Phosphatidylinositol-specific phospholipase C, X domain
PF00387	Phosphatidylinositol-specific phospholipase C, Y domain
PF00179	Ubiquitin-conjugating enzyme
PF01554	MatE
PF01554	MatE
PF05383	La domain
PF03735	ENT domain
PF04570	zinc-finger of the FCS-type, C2-C2
PF00226	DnaJ domain
PF13432	Tetratricopeptide repeat
PF13432	Tetratricopeptide repeat
PF00010	Helix-loop-helix DNA-binding domain
PF08381	Transcription factor regulating root and shoot growth via Pin3
PF08381	Transcription factor regulating root and shoot growth via Pin3
PF13713	Transcription factor BRX N-terminal domain
PF07859	alpha/beta hydrolase fold
PF00227	Proteasome subunit
PF10584	Proteasome subunit A N-terminal signature
PF13646	HEAT repeats
PF13646	HEAT repeats
PF01239	Protein prenyltransferase alpha subunit repeat
PF00011	Hsp20/alpha crystallin family
PF00561	alpha/beta hydrolase fold
PF04043	Plant invertase/pectin methylesterase inhibitor
PF01189	16S rRNA methyltransferase RsmB/F
PF01189	16S rRNA methyltransferase RsmB/F
PF00407	Pathogenesis-related protein Bet v I family
PF02365	No apical meristem (NAM) protein
PF01753	MYND finger
PF00856	SET domain
PF08285	Dolichol-phosphate mannosyltransferase subunit 3 (DPM3)
PF06708	Protein of unknown function (DUF1195)
PF17135	Ribosomal protein 60S L18 and 50S L18e
PF03188	Eukaryotic cytochrome b561
PF00004	ATPase family associated with various cellular activities (AAA)
PF17862	AAA+ lid domain
PF04818	RNA polymerase II-binding domain.
PF00855	PWWP domain
PF04433	SWIRM domain
PF01593	Flavin containing amine oxidoreductase
PF00557	Metallopeptidase family M24
PF03110	SBP domain
PF00226	DnaJ domain
PF00280	Potato inhibitor I family
PF00447	HSF-type DNA-binding
PF02970	Tubulin binding cofactor A
PF07734	F-box associated
PF00011	Hsp20/alpha crystallin family
PF13499	EF-hand domain pair
PF13499	EF-hand domain pair
PF00560	Leucine Rich Repeat
PF00069	Protein kinase domain
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF04882	Peroxin-3
PF01553	Acyltransferase
PF00122	E1-E2 ATPase
PF00702	haloacid dehalogenase-like hydrolase
PF00690	Cation transporter/ATPase, N-terminus
PF00689	Cation transporting ATPase, C-terminus
PF13923	Zinc finger, C3HC4 type (RING finger)
PF00642	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
PF12796	Ankyrin repeats (3 copies)
PF04564	U-box domain
PF00514	Armadillo/beta-catenin-like repeat
PF01925	Sulfite exporter TauE/SafE
PF01925	Sulfite exporter TauE/SafE
PF10780	39S ribosomal protein L53/MRP-L53
PF13456	Reverse transcriptase-like
PF07714	Protein tyrosine kinase
PF00004	ATPase family associated with various cellular activities (AAA)
PF00071	Ras family
PF00078	Reverse transcriptase (RNA-dependent DNA polymerase)
PF17919	RNase H-like domain found in reverse transcriptase
PF06219	Protein of unknown function (DUF1005)
PF02934	GatB/GatE catalytic domain
PF00141	Peroxidase
PF12357	Phospholipase D C terminal
PF00168	C2 domain
PF00614	Phospholipase D Active site motif
PF00614	Phospholipase D Active site motif
PF00082	Subtilase family
PF05922	Peptidase inhibitor I9
PF17766	Fibronectin type-III domain
PF17919	RNase H-like domain found in reverse transcriptase
PF03109	ABC1 family
PF03455	dDENN domain
PF03456	uDENN domain
PF02141	DENN (AEX-3) domain
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF03083	Sugar efflux transporter for intercellular exchange
PF03083	Sugar efflux transporter for intercellular exchange
PF14844	PH domain associated with Beige/BEACH
PF00400	WD domain, G-beta repeat
PF02138	Beige/BEACH domain
PF00847	AP2 domain
PF00564	PB1 domain
PF02042	RWP-RK domain
PF00027	Cyclic nucleotide-binding domain
PF00520	Ion transport protein
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF12854	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF04759	Protein of unknown function, DUF617
PF01150	GDA1/CD39 (nucleoside phosphatase) family
PF00069	Protein kinase domain
PF13692	Glycosyl transferases group 1
PF02319	E2F/DP family winged-helix DNA-binding domain
PF02319	E2F/DP family winged-helix DNA-binding domain
PF00892	EamA-like transporter family
PF00847	AP2 domain
PF02298	Plastocyanin-like domain
PF04438	HIT zinc finger
PF04795	PAPA-1-like conserved region
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF00069	Protein kinase domain
PF03822	NAF domain
PF09741	Uncharacterized conserved protein (DUF2045)
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13812	Pentatricopeptide repeat domain
PF13812	Pentatricopeptide repeat domain
PF01535	PPR repeat
PF00612	IQ calmodulin-binding motif
PF02179	BAG domain
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13966	zinc-binding in reverse transcriptase
PF00005	ABC transporter
PF03470	XS zinc finger domain
PF03468	XS domain
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF02485	Core-2/I-Branching enzyme
PF01490	Transmembrane amino acid transporter protein
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF12819	Malectin-like domain
PF07816	Protein of unknown function (DUF1645)
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF08263	Leucine rich repeat N-terminal domain
PF00560	Leucine Rich Repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF01728	FtsJ-like methyltransferase
PF03732	Retrotransposon gag protein
PF13920	Zinc finger, C3HC4 type (RING finger)
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF13301	Protein of unknown function (DUF4079)
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF12854	PPR repeat
PF12854	PPR repeat
PF04116	Fatty acid hydroxylase superfamily
PF17919	RNase H-like domain found in reverse transcriptase
PF14111	Domain of unknown function (DUF4283)
PF07228	Stage II sporulation protein E (SpoIIE)
PF00487	Fatty acid desaturase
PF00173	Cytochrome b5-like Heme/Steroid binding domain
PF00999	Sodium/hydrogen exchanger family
PF09331	Domain of unknown function (DUF1985)
PF02365	No apical meristem (NAM) protein
PF01193	RNA polymerase Rpb3/Rpb11 dimerisation domain
PF01000	RNA polymerase Rpb3/RpoA insert domain
PF00639	PPIC-type PPIASE domain
PF02902	Ulp1 protease family, C-terminal catalytic domain
PF02902	Ulp1 protease family, C-terminal catalytic domain
PF07731	Multicopper oxidase
PF00394	Multicopper oxidase
PF07732	Multicopper oxidase
PF03407	Nucleotide-diphospho-sugar transferase
PF00012	Hsp70 protein
PF04826	Armadillo-like
PF04564	U-box domain
PF14416	PMR5 N terminal Domain
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF03081	Exo70 exocyst complex subunit
PF00072	Response regulator receiver domain
PF01590	GAF domain
PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF00512	His Kinase A (phospho-acceptor) domain
PF01699	Sodium/calcium exchanger protein
PF01699	Sodium/calcium exchanger protein
PF00295	Glycosyl hydrolases family 28
PF00413	Matrixin
PF01471	Putative peptidoglycan binding domain
PF01535	PPR repeat
PF13041	PPR repeat family
PF12854	PPR repeat
PF12854	PPR repeat
PF00067	Cytochrome P450
PF02045	CCAAT-binding transcription factor (CBF-B/NF-YA) subunit B
PF01222	Ergosterol biosynthesis ERG4/ERG24 family
PF00300	Histidine phosphatase superfamily (branch 1)
PF00300	Histidine phosphatase superfamily (branch 1)
PF00888	Cullin family
PF10557	Cullin protein neddylation domain
PF00888	Cullin family
PF08672	Anaphase promoting complex (APC) subunit 2
PF15697	Domain of unknown function (DUF4666)
PF13456	Reverse transcriptase-like
PF13966	zinc-binding in reverse transcriptase
PF06094	Gamma-glutamyl cyclotransferase, AIG2-like
PF17919	RNase H-like domain found in reverse transcriptase
PF13831	PHD-finger
PF13831	PHD-finger
PF13832	PHD-zinc-finger like domain
PF13832	PHD-zinc-finger like domain
PF07651	ANTH domain
PF00481	Protein phosphatase 2C
PF04408	Helicase associated domain (HA2)
PF13401	AAA domain
PF00271	Helicase conserved C-terminal domain
PF07717	Oligonucleotide/oligosaccharide-binding (OB)-fold
PF08234	Chromosome segregation protein Spc25
PF07727	Reverse transcriptase (RNA-dependent DNA polymerase)
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF00560	Leucine Rich Repeat
PF07279	Protein of unknown function (DUF1442)
PF01176	Translation initiation factor 1A / IF-1
PF02365	No apical meristem (NAM) protein
PF05512	AWPM-19-like family
PF03634	TCP family transcription factor
PF00347	Ribosomal protein L6
PF00168	C2 domain
PF00168	C2 domain
PF00168	C2 domain
PF17919	RNase H-like domain found in reverse transcriptase
PF00808	Histone-like transcription factor (CBF/NF-Y) and archaeal histone
PF16561	Glycogen recognition site of AMP-activated protein kinase
PF04739	5'-AMP-activated protein kinase beta subunit, interaction domain
PF01257	Thioredoxin-like [2Fe-2S] ferredoxin
PF00319	SRF-type transcription factor (DNA-binding and dimerisation domain)
PF01486	K-box region
PF04043	Plant invertase/pectin methylesterase inhibitor
PF01095	Pectinesterase
PF00926	3,4-dihydroxy-2-butanone 4-phosphate synthase
PF00925	GTP cyclohydrolase II
PF10604	Polyketide cyclase / dehydrase and lipid transport
PF12627	Probable RNA and SrmB- binding site of polymerase A
PF01743	Poly A polymerase head domain
PF00168	C2 domain
PF00387	Phosphatidylinositol-specific phospholipase C, Y domain
PF00388	Phosphatidylinositol-specific phospholipase C, X domain
PF09279	Phosphoinositide-specific phospholipase C, efhand-like
PF00560	Leucine Rich Repeat
PF00560	Leucine Rich Repeat
PF00069	Protein kinase domain
PF13855	Leucine rich repeat
PF08263	Leucine rich repeat N-terminal domain
PF01187	Macrophage migration inhibitory factor (MIF)
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PF00206	Lyase
PF08328	Adenylosuccinate lyase C-terminal
PF00582	Universal stress protein family
PF05739	SNARE domain
PF01243	Pyridoxamine 5'-phosphate oxidase
PF10590	Pyridoxine 5'-phosphate oxidase C-terminal dimerisation region
PF03853	YjeF-related protein N-terminus
PF02181	Formin Homology 2 Domain
PF10409	C2 domain of PTEN tumour-suppressor protein
PF03171	2OG-Fe(II) oxygenase superfamily
PF14226	non-haem dioxygenase in morphine synthesis N-terminal
PF03619	Organic solute transporter Ostalpha
PF14416	PMR5 N terminal Domain
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF00830	Ribosomal L28 family
PF12854	PPR repeat
PF12854	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF00902	Sec-independent protein translocase protein (TatC)
PF13561	Enoyl-(Acyl carrier protein) reductase
PF00069	Protein kinase domain
PF00069	Protein kinase domain
PF00808	Histone-like transcription factor (CBF/NF-Y) and archaeal histone
PF00657	GDSL-like Lipase/Acylhydrolase
PF00069	Protein kinase domain
PF00069	Protein kinase domain
PF04844	Transcriptional repressor, ovate
PF13724	DNA-binding domain
PF00083	Sugar (and other) transporter
PF15967	Nucleoporin FG repeated region
PF00004	ATPase family associated with various cellular activities (AAA)
PF17862	AAA+ lid domain
PF01434	Peptidase family M41
PF06480	FtsH Extracellular
PF02519	Auxin responsive protein
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF12854	PPR repeat
PF12854	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF17177	Pentacotripeptide-repeat region of PRORP
PF01248	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family
PF00450	Serine carboxypeptidase
PF16113	Enoyl-CoA hydratase/isomerase
PF08311	Mad3/BUB1 homology region 1
PF09382	RQC domain
PF00270	DEAD/DEAH box helicase
PF00271	Helicase conserved C-terminal domain
PF16124	RecQ zinc-binding
PF00570	HRDC domain
PF00083	Sugar (and other) transporter
PF12146	Serine aminopeptidase, S33
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF14432	DYW family of nucleic acid deaminases
PF13963	Transposase-associated domain
PF01733	Nucleoside transporter
PF13456	Reverse transcriptase-like
PF01485	IBR domain, a half RING-finger domain
PF01485	IBR domain, a half RING-finger domain
PF02181	Formin Homology 2 Domain
PF04884	Vitamin B6 photo-protection and homoeostasis
PF07731	Multicopper oxidase
PF00394	Multicopper oxidase
PF07732	Multicopper oxidase
PF00011	Hsp20/alpha crystallin family
PF00010	Helix-loop-helix DNA-binding domain
PF14303	No apical meristem-associated C-terminal domain
PF00107	Zinc-binding dehydrogenase
PF04043	Plant invertase/pectin methylesterase inhibitor
PF03081	Exo70 exocyst complex subunit
PF04873	Ethylene insensitive 3
PF02493	MORN repeat
PF02493	MORN repeat
PF02493	MORN repeat
PF02493	MORN repeat
PF02493	MORN repeat
PF02493	MORN repeat
PF02493	MORN repeat
PF07281	Insulin-induced protein (INSIG)
PF02410	Ribosomal silencing factor during starvation
PF10604	Polyketide cyclase / dehydrase and lipid transport
PF00069	Protein kinase domain
PF00069	Protein kinase domain
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF03952	Enolase, N-terminal domain
PF00113	Enolase, C-terminal TIM barrel domain
PF16627	Unstructured region between BRX_N and BRX domain
PF01363	FYVE zinc finger
PF08381	Transcription factor regulating root and shoot growth via Pin3
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF00415	Regulator of chromosome condensation (RCC1) repeat
PF16457	Pleckstrin homology domain
PF13713	Transcription factor BRX N-terminal domain
PF02330	Mitochondrial glycoprotein
PF07939	Protein of unknown function (DUF1685)
PF13499	EF-hand domain pair
PF00719	Inorganic pyrophosphatase
PF00759	Glycosyl hydrolase family 9
PF00201	UDP-glucoronosyl and UDP-glucosyl transferase
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF00240	Ubiquitin family
PF05653	Magnesium transporter NIPA
PF17919	RNase H-like domain found in reverse transcriptase
PF08542	Replication factor C C-terminal domain
PF00004	ATPase family associated with various cellular activities (AAA)
PF14299	Phloem protein 2
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PF00412	LIM domain
PF00412	LIM domain
PF01641	SelR domain
PF03358	NADPH-dependent FMN reductase
PF14111	Domain of unknown function (DUF4283)
PF00450	Serine carboxypeptidase
PF00081	Iron/manganese superoxide dismutases, alpha-hairpin domain
PF02777	Iron/manganese superoxide dismutases, C-terminal domain
PF01370	NAD dependent epimerase/dehydratase family
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PF01603	Protein phosphatase 2A regulatory B subunit (B56 family)
PF02701	Dof domain, zinc finger
PF17919	RNase H-like domain found in reverse transcriptase
PF13419	Haloacid dehalogenase-like hydrolase
PF04652	Vta1 like
PF02364	1,3-beta-glucan synthase component
PF02364	1,3-beta-glucan synthase component
PF14288	1,3-beta-glucan synthase subunit FKS1, domain-1
PF17284	Spermidine synthase tetramerisation domain
PF01564	Spermine/spermidine synthase domain
PF00069	Protein kinase domain
PF14223	gag-polypeptide of LTR copia-type
PF01490	Transmembrane amino acid transporter protein
PF06045	Rhamnogalacturonate lyase family
PF14683	Polysaccharide lyase family 4, domain III
PF14686	Polysaccharide lyase family 4, domain II
PF02309	AUX/IAA family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF12854	PPR repeat
PF12854	PPR repeat
PF08766	DEK C terminal domain
PF01699	Sodium/calcium exchanger protein
PF01699	Sodium/calcium exchanger protein
PF00171	Aldehyde dehydrogenase family
PF00651	BTB/POZ domain
PF00685	Sulfotransferase domain
PF04377	Arginine-tRNA-protein transferase, C terminus
PF04376	Arginine-tRNA-protein transferase, N terminus
PF02298	Plastocyanin-like domain
PF14111	Domain of unknown function (DUF4283)
PF02516	Oligosaccharyl transferase STT3 subunit
PF00504	Chlorophyll A-B binding protein
PF00153	Mitochondrial carrier protein
PF00153	Mitochondrial carrier protein
PF00067	Cytochrome P450
PF01063	Amino-transferase class IV
PF00069	Protein kinase domain
PF07734	F-box associated
PF07734	F-box associated
PF11976	Ubiquitin-2 like Rad60 SUMO-like
PF01494	FAD binding domain
PF01494	FAD binding domain
PF00498	FHA domain
PF00168	C2 domain
PF00657	GDSL-like Lipase/Acylhydrolase
PF00022	Actin
PF01179	Copper amine oxidase, enzyme domain
PF02727	Copper amine oxidase, N2 domain
PF02728	Copper amine oxidase, N3 domain
PF01649	Ribosomal protein S20
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF14432	DYW family of nucleic acid deaminases
PF16099	Recq-mediated genome instability protein 1, C-terminal OB-fold
PF08585	RecQ mediated genome instability protein
PF13920	Zinc finger, C3HC4 type (RING finger)
PF08458	Plant pleckstrin homology-like region
PF05703	Auxin canalisation
PF05703	Auxin canalisation
PF04043	Plant invertase/pectin methylesterase inhibitor
PF00320	GATA zinc finger
PF00909	Ammonium Transporter Family
PF03732	Retrotransposon gag protein
PF04695	Peroxisomal membrane anchor protein (Pex14p) conserved region
PF03732	Retrotransposon gag protein
PF00186	Dihydrofolate reductase
PF00303	Thymidylate synthase
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF14416	PMR5 N terminal Domain
PF03195	Lateral organ boundaries (LOB) domain
PF06592	Protein of unknown function (DUF1138)
PF06592	Protein of unknown function (DUF1138)
PF00400	WD domain, G-beta repeat
PF00400	WD domain, G-beta repeat
PF08079	Ribosomal L30 N-terminal domain
PF00327	Ribosomal protein L30p/L7e
PF03171	2OG-Fe(II) oxygenase superfamily
PF14226	non-haem dioxygenase in morphine synthesis N-terminal
PF08502	LeuA allosteric (dimerisation) domain
PF00682	HMGL-like
PF00006	ATP synthase alpha/beta family, nucleotide-binding domain
PF02874	ATP synthase alpha/beta family, beta-barrel domain
PF00249	Myb-like DNA-binding domain
PF14379	MYB-CC type transfactor, LHEQLE motif
PF18264	CXC domain
PF00856	SET domain
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF14416	PMR5 N terminal Domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF00560	Leucine Rich Repeat
PF08263	Leucine rich repeat N-terminal domain
PF00069	Protein kinase domain
PF12579	Protein of unknown function (DUF3755)
PF01569	PAP2 superfamily
PF00179	Ubiquitin-conjugating enzyme
PF05349	GATA-type transcription activator, N-terminal
PF17177	Pentacotripeptide-repeat region of PRORP
PF12854	PPR repeat
PF12854	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF14608	RNA-binding, Nab2-type zinc finger
PF14608	RNA-binding, Nab2-type zinc finger
PF18044	CCCH-type zinc finger
PF02183	Homeobox associated leucine zipper
PF00046	Homeodomain
PF00265	Thymidine kinase
PF03080	Neprosin
PF14365	Neprosin activation peptide
PF09713	Plant protein 1589 of unknown function (A_thal_3526)
PF03847	Transcription initiation factor TFIID subunit A
PF07227	PHD - plant homeodomain finger protein
PF00364	Biotin-requiring enzyme
PF02817	e3 binding domain
PF00198	2-oxoacid dehydrogenases acyltransferase (catalytic domain)
PF13516	Leucine Rich repeat
PF13516	Leucine Rich repeat
PF18511	F-box
PF00249	Myb-like DNA-binding domain
PF00249	Myb-like DNA-binding domain
PF03181	BURP domain
PF05916	GINS complex protein
PF01535	PPR repeat
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF05553	Cotton fibre expressed protein
PF00067	Cytochrome P450
PF00067	Cytochrome P450
PF00067	Cytochrome P450
PF00004	ATPase family associated with various cellular activities (AAA)
PF12796	Ankyrin repeats (3 copies)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
PF10184	Uncharacterized conserved protein (DUF2358)
PF16113	Enoyl-CoA hydratase/isomerase
PF11976	Ubiquitin-2 like Rad60 SUMO-like
PF13920	Zinc finger, C3HC4 type (RING finger)
PF00230	Major intrinsic protein
PF01535	PPR repeat
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF13041	PPR repeat family
PF03061	Thioesterase superfamily
PF00929	Exonuclease
PF00010	Helix-loop-helix DNA-binding domain
PF16321	Sigma 54 modulation/S30EA ribosomal protein C terminus
PF02482	Sigma 54 modulation protein / S30EA ribosomal protein
PF14144	Seed dormancy control
PF00170	bZIP transcription factor
PF00069	Protein kinase domain
PF07059	Protein of unknown function (DUF1336)
PF01852	START domain
PF00011	Hsp20/alpha crystallin family
PF00854	POT family
PF00831	Ribosomal L29 protein
PF12146	Serine aminopeptidase, S33
PF07645	Calcium-binding EGF domain
PF13947	Wall-associated receptor kinase galacturonan-binding
PF00069	Protein kinase domain
PF03055	Retinal pigment epithelial membrane protein
PF09133	SANTA (SANT Associated)
PF07859	alpha/beta hydrolase fold
PF13839	GDSL/SGNH-like Acyl-Esterase family found in Pmr5 and Cas1p
PF14416	PMR5 N terminal Domain
PF13456	Reverse transcriptase-like
PF00168	C2 domain
PF00388	Phosphatidylinositol-specific phospholipase C, X domain
PF09279	Phosphoinositide-specific phospholipase C, efhand-like
PF00387	Phosphatidylinositol-specific phospholipase C, Y domain
PF14368	Probable lipid transfer
PF02213	GYF domain
PF00847	AP2 domain
PF00847	AP2 domain
PF00483	Nucleotidyl transferase
PF00132	Bacterial transferase hexapeptide (six repeats)
PF00854	POT family
PF02410	Ribosomal silencing factor during starvation
PF07983	X8 domain
PF17862	AAA+ lid domain
PF01434	Peptidase family M41
PF00004	ATPase family associated with various cellular activities (AAA)
PF02115	RHO protein GDP dissociation inhibitor
PF00657	GDSL-like Lipase/Acylhydrolase
PF08547	Complex I intermediate-associated protein 30 (CIA30)
PF02045	CCAAT-binding transcription factor (CBF-B/NF-YA) subunit B
PF02519	Auxin responsive protein
PF00067	Cytochrome P450
PF00646	F-box domain
PF13912	C2H2-type zinc finger
PF00646	F-box domain
PF17917	RNase H-like domain found in reverse transcriptase
PF01429	Methyl-CpG binding domain
PF07496	CW-type Zinc Finger
PF04097	Nup93/Nic96
PF07765	KIP1-like protein
PF00067	Cytochrome P450
PF13812	Pentatricopeptide repeat domain
PF17177	Pentacotripeptide-repeat region of PRORP
PF13041	PPR repeat family
PF09713	Plant protein 1589 of unknown function (A_thal_3526)
PF00067	Cytochrome P450
PF14432	DYW family of nucleic acid deaminases
PF13041	PPR repeat family
PF13041	PPR repeat family
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF01535	PPR repeat
PF00847	AP2 domain
PF02779	Transketolase, pyrimidine binding domain
PF02780	Transketolase, C-terminal domain
PF18117	Enhanced disease susceptibility 1 protein EP domain
PF01764	Lipase (class 3)
PF02375	jmjN domain
PF02373	JmjC domain, hydroxylase
PF11995	Domain of unknown function (DUF3490)
PF00225	Kinesin motor domain
PF00069	Protein kinase domain
PF08263	Leucine rich repeat N-terminal domain
PF00067	Cytochrome P450
PF01477	PLAT/LH2 domain
PF00060	Ligand-gated ion channel
PF00497	Bacterial extracellular solute-binding proteins, family 3
PF01094	Receptor family ligand binding region
PF05340	Protein of unknown function (DUF740)
PF04818	RNA polymerase II-binding domain.
PF00612	IQ calmodulin-binding motif
PF00612	IQ calmodulin-binding motif
PF13178	Protein of unknown function (DUF4005)
PF02296	Alpha adaptin AP2, C-terminal domain
PF01602	Adaptin N terminal region
PF02883	Adaptin C-terminal domain
PF00642	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
PF02263	Guanylate-binding protein, N-terminal domain
PF02841	Guanylate-binding protein, C-terminal domain
PF03208	PRA1 family protein
PF10409	C2 domain of PTEN tumour-suppressor protein
PF02181	Formin Homology 2 Domain
PF04576	Zein-binding
PF01554	MatE
PF01554	MatE
PF00295	Glycosyl hydrolases family 28
PF00168	C2 domain
PF01095	Pectinesterase
PF00838	Translationally controlled tumour protein
PF04278	Tic22-like family
PF02519	Auxin responsive protein
PF08240	Alcohol dehydrogenase GroES-like domain
PF00107	Zinc-binding dehydrogenase
PF02365	No apical meristem (NAM) protein
PF14111	Domain of unknown function (DUF4283)
PF05142	Domain of unknown function (DUF702)
PF00079	Serpin (serine protease inhibitor)
PF08263	Leucine rich repeat N-terminal domain
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF13855	Leucine rich repeat
PF00069	Protein kinase domain
PF03193	RsgA GTPase
PF03470	XS zinc finger domain
PF03469	XH domain
PF03468	XS domain
PF17919	RNase H-like domain found in reverse transcriptase
PF00400	WD domain, G-beta repeat
PF01975	Survival protein SurE
PF00657	GDSL-like Lipase/Acylhydrolase
PF00657	GDSL-like Lipase/Acylhydrolase
